,R_fighter,B_fighter,weight_class,rounds,title_bout,prediction
319,Tim Elliott,Omari Akhmedov,Welterweight,5,0,[0.48140032 0.51859968]
320,Tim Elliott,JJ Aldrich,Welterweight,5,0,[0.44114155 0.55885845]
321,Tim Elliott,Pedro Munhoz,Welterweight,5,0,[0.40297017 0.59702983]
322,Tim Elliott,Michael Chiesa,Welterweight,5,0,[0.33326531 0.66673469]
323,Tim Elliott,Ashley Yoder,Welterweight,5,0,[0.53937239 0.46062761]
324,Tim Elliott,Jan Blachowicz,Welterweight,5,0,[0.43958162 0.56041838]
325,Tim Elliott,Max Griffin,Welterweight,5,0,[0.52330143 0.47669857]
326,Tim Elliott,Frankie Edgar,Welterweight,5,0,[0.47725418 0.52274582]
327,Tim Elliott,Drew Dober,Welterweight,5,0,[0.37976442 0.62023558]
328,Tim Elliott,Calvin Kattar,Welterweight,5,0,[0.44057428 0.55942572]
329,Tim Elliott,Alistair Overeem,Welterweight,5,0,[0.44865099 0.55134901]
330,Tim Elliott,Derek Brunson,Welterweight,5,0,[0.45354136 0.54645864]
331,Tim Elliott,Li Jingliang,Welterweight,5,0,[0.43073591 0.56926409]
332,Tim Elliott,Jared Gordon,Welterweight,5,0,[0.33965189 0.66034811]
333,Tim Elliott,Beneil Dariush,Welterweight,5,0,[0.37476676 0.62523324]
334,Tim Elliott,Cortney Casey,Welterweight,5,0,[0.55937866 0.44062134]
335,Tim Elliott,Andre Ewell,Welterweight,5,0,[0.58473907 0.41526093]
336,Tim Elliott,Jonathan Martinez,Welterweight,5,0,[0.4706349 0.5293651]
337,Tim Elliott,Rani Yahya,Welterweight,5,0,[0.40826114 0.59173886]
338,Tim Elliott,Alexa Grasso,Welterweight,5,0,[0.39187391 0.60812609]
339,Tim Elliott,Cory Sandhagen,Welterweight,5,0,[0.33392746 0.66607254]
340,Tim Elliott,Brian Kelleher,Welterweight,5,0,[0.59211486 0.40788514]
341,Tim Elliott,Clay Guida,Welterweight,5,0,[0.56048115 0.43951885]
342,Tim Elliott,Alexis Davis,Welterweight,5,0,[0.41213356 0.58786644]
343,Tim Elliott,Andrei Arlovski,Welterweight,5,0,[0.59820988 0.40179012]
344,Tim Elliott,Douglas Silva de Andrade,Welterweight,5,0,[0.58927408 0.41072592]
345,Tim Elliott,Antonio Carlos Junior,Welterweight,5,0,[0.399729 0.600271]
346,Santiago Ponzinibbio,Roxanne Modafferi,Welterweight,5,0,[0.6049391 0.3950609]
347,Santiago Ponzinibbio,Dhiego Lima,Welterweight,5,0,[0.51789348 0.48210652]
348,Santiago Ponzinibbio,Ricky Simon,Welterweight,5,0,[0.43618149 0.56381851]
349,Santiago Ponzinibbio,Sara McMann,Welterweight,5,0,[0.41743167 0.58256833]
350,Santiago Ponzinibbio,Joanne Calderwood,Welterweight,5,0,[0.40901913 0.59098087]
351,Santiago Ponzinibbio,Alex Caceres,Welterweight,5,0,[0.44918041 0.55081959]
352,Santiago Ponzinibbio,Petr Yan,Welterweight,5,0,[0.48091575 0.51908425]
353,Santiago Ponzinibbio,Matt Brown,Welterweight,5,0,[0.56231776 0.43768224]
354,Santiago Ponzinibbio,Dan Ige,Welterweight,5,0,[0.44789239 0.55210761]
355,Santiago Ponzinibbio,Kamaru Usman,Welterweight,5,0,[0.27349841 0.72650159]
356,Santiago Ponzinibbio,Sarah Moras,Welterweight,5,0,[0.50389198 0.49610802]
357,Santiago Ponzinibbio,Leonardo Santos,Welterweight,5,0,[0.51660053 0.48339947]
358,Santiago Ponzinibbio,Thiago Santos,Welterweight,5,0,[0.53092873 0.46907127]
359,Santiago Ponzinibbio,Andrew Sanchez,Welterweight,5,0,[0.44742057 0.55257943]
360,Santiago Ponzinibbio,Curtis Blaydes,Welterweight,5,0,[0.36416736 0.63583264]
361,Santiago Ponzinibbio,Angela Hill,Welterweight,5,0,[0.40762881 0.59237119]
362,Santiago Ponzinibbio,Kai Kara-France,Welterweight,5,0,[0.43921792 0.56078208]
363,Santiago Ponzinibbio,Nik Lentz,Welterweight,5,0,[0.54800229 0.45199771]
364,Santiago Ponzinibbio,Conor McGregor,Welterweight,5,0,[0.39746332 0.60253668]
365,Santiago Ponzinibbio,Alexander Volkov,Welterweight,5,0,[0.53761023 0.46238977]
366,Santiago Ponzinibbio,Trevin Giles,Welterweight,5,0,[0.44184976 0.55815024]
367,Santiago Ponzinibbio,Nikita Krylov,Welterweight,5,0,[0.45920558 0.54079442]
368,Santiago Ponzinibbio,Davey Grant,Welterweight,5,0,[0.46556475 0.53443525]
369,Santiago Ponzinibbio,Dominick Cruz,Welterweight,5,0,[0.50912949 0.49087051]
370,Santiago Ponzinibbio,Gilbert Burns,Welterweight,5,0,[0.36527569 0.63472431]
371,Santiago Ponzinibbio,Brad Tavares,Welterweight,5,0,[0.53460711 0.46539289]
372,Santiago Ponzinibbio,Ketlen Vieira,Welterweight,5,0,[0.51325585 0.48674415]
373,Santiago Ponzinibbio,Amanda Nunes,Welterweight,5,0,[0.37632816 0.62367184]
374,Santiago Ponzinibbio,Derrick Lewis,Welterweight,5,0,[0.46645181 0.53354819]
375,Santiago Ponzinibbio,Kelvin Gastelum,Welterweight,5,0,[0.46288423 0.53711577]
376,Santiago Ponzinibbio,Aleksei Oleinik,Welterweight,5,0,[0.52435982 0.47564018]
377,Santiago Ponzinibbio,Islam Makhachev,Welterweight,5,0,[0.33548294 0.66451706]
378,Santiago Ponzinibbio,Joseph Benavidez,Welterweight,5,0,[0.50811668 0.49188332]
379,Santiago Ponzinibbio,Diego Ferreira,Welterweight,5,0,[0.45034922 0.54965078]
380,Santiago Ponzinibbio,Charles Rosa,Welterweight,5,0,[0.51314869 0.48685131]
381,Santiago Ponzinibbio,Jake Matthews,Welterweight,5,0,[0.43306245 0.56693755]
382,Santiago Ponzinibbio,Khalil Rountree Jr.,Welterweight,5,0,[0.39851341 0.60148659]
383,Santiago Ponzinibbio,Misha Cirkunov,Welterweight,5,0,[0.44937251 0.55062749]
384,Santiago Ponzinibbio,Aljamain Sterling,Welterweight,5,0,[0.43778363 0.56221637]
385,Santiago Ponzinibbio,Eddie Wineland,Welterweight,5,0,[0.6624887 0.3375113]
386,Santiago Ponzinibbio,Belal Muhammad,Welterweight,5,0,[0.37145021 0.62854979]
387,Santiago Ponzinibbio,Julianna Pena,Welterweight,5,0,[0.43668435 0.56331565]
388,Santiago Ponzinibbio,Tom Breese,Welterweight,5,0,[0.3658647 0.6341353]
389,Santiago Ponzinibbio,Jairzinho Rozenstruik,Welterweight,5,0,[0.42318565 0.57681435]
390,Santiago Ponzinibbio,Neil Magny,Welterweight,5,0,[0.47361237 0.52638763]
391,Santiago Ponzinibbio,Jimmie Rivera,Welterweight,5,0,[0.4253909 0.5746091]
392,Santiago Ponzinibbio,Marion Reneau,Welterweight,5,0,[0.49721069 0.50278931]
393,Santiago Ponzinibbio,Warlley Alves,Welterweight,5,0,[0.3851872 0.6148128]
394,Santiago Ponzinibbio,Max Holloway,Welterweight,5,0,[0.43718469 0.56281531]
395,Santiago Ponzinibbio,Jessica Eye,Welterweight,5,0,[0.54426984 0.45573016]
396,Santiago Ponzinibbio,Dustin Poirier,Welterweight,5,0,[0.41131756 0.58868244]
397,Santiago Ponzinibbio,Kevin Holland,Welterweight,5,0,[0.31988299 0.68011701]
398,Santiago Ponzinibbio,Michael Johnson,Welterweight,5,0,[0.58924786 0.41075214]
399,Santiago Ponzinibbio,Israel Adesanya,Welterweight,5,0,[0.35428173 0.64571827]
400,Santiago Ponzinibbio,Alessio Di Chirico,Welterweight,5,0,[0.52606697 0.47393303]
401,Santiago Ponzinibbio,Carlos Condit,Welterweight,5,0,[0.50243829 0.49756171]
402,Santiago Ponzinibbio,Aleksandar Rakic,Welterweight,5,0,[0.41046666 0.58953334]
403,Santiago Ponzinibbio,Omari Akhmedov,Welterweight,5,0,[0.44167485 0.55832515]
404,Santiago Ponzinibbio,JJ Aldrich,Welterweight,5,0,[0.42282613 0.57717387]
405,Santiago Ponzinibbio,Pedro Munhoz,Welterweight,5,0,[0.3357664 0.6642336]
406,Santiago Ponzinibbio,Michael Chiesa,Welterweight,5,0,[0.34072175 0.65927825]
407,Santiago Ponzinibbio,Ashley Yoder,Welterweight,5,0,[0.50743689 0.49256311]
408,Santiago Ponzinibbio,Jan Blachowicz,Welterweight,5,0,[0.4130455 0.5869545]
409,Santiago Ponzinibbio,Max Griffin,Welterweight,5,0,[0.53298895 0.46701105]
410,Santiago Ponzinibbio,Frankie Edgar,Welterweight,5,0,[0.47221609 0.52778391]
411,Santiago Ponzinibbio,Drew Dober,Welterweight,5,0,[0.40711288 0.59288712]
412,Santiago Ponzinibbio,Calvin Kattar,Welterweight,5,0,[0.4746143 0.5253857]
413,Santiago Ponzinibbio,Alistair Overeem,Welterweight,5,0,[0.56474792 0.43525208]
414,Santiago Ponzinibbio,Derek Brunson,Welterweight,5,0,[0.42587457 0.57412543]
415,Santiago Ponzinibbio,Li Jingliang,Welterweight,5,0,[0.5283498 0.4716502]
416,Santiago Ponzinibbio,Jared Gordon,Welterweight,5,0,[0.40786903 0.59213097]
417,Santiago Ponzinibbio,Beneil Dariush,Welterweight,5,0,[0.2801789 0.7198211]
418,Santiago Ponzinibbio,Cortney Casey,Welterweight,5,0,[0.51716211 0.48283789]
419,Santiago Ponzinibbio,Andre Ewell,Welterweight,5,0,[0.56903219 0.43096781]
420,Santiago Ponzinibbio,Jonathan Martinez,Welterweight,5,0,[0.54188369 0.45811631]
421,Santiago Ponzinibbio,Rani Yahya,Welterweight,5,0,[0.42019674 0.57980326]
422,Santiago Ponzinibbio,Alexa Grasso,Welterweight,5,0,[0.44194692 0.55805308]
423,Santiago Ponzinibbio,Cory Sandhagen,Welterweight,5,0,[0.31297864 0.68702136]
424,Santiago Ponzinibbio,Brian Kelleher,Welterweight,5,0,[0.5232143 0.4767857]
425,Santiago Ponzinibbio,Clay Guida,Welterweight,5,0,[0.46340854 0.53659146]
426,Santiago Ponzinibbio,Alexis Davis,Welterweight,5,0,[0.35777076 0.64222924]
427,Santiago Ponzinibbio,Andrei Arlovski,Welterweight,5,0,[0.65957925 0.34042075]
428,Santiago Ponzinibbio,Douglas Silva de Andrade,Welterweight,5,0,[0.50834379 0.49165621]
429,Santiago Ponzinibbio,Antonio Carlos Junior,Welterweight,5,0,[0.37836477 0.62163523]
430,Roxanne Modafferi,Dhiego Lima,Welterweight,5,0,[0.48464934 0.51535066]
431,Roxanne Modafferi,Ricky Simon,Welterweight,5,0,[0.37770946 0.62229054]
432,Roxanne Modafferi,Sara McMann,Welterweight,5,0,[0.47609644 0.52390356]
433,Roxanne Modafferi,Joanne Calderwood,Welterweight,5,0,[0.42462541 0.57537459]
434,Roxanne Modafferi,Alex Caceres,Welterweight,5,0,[0.48864121 0.51135879]
435,Roxanne Modafferi,Petr Yan,Welterweight,5,0,[0.48993125 0.51006875]
436,Roxanne Modafferi,Matt Brown,Welterweight,5,0,[0.63864789 0.36135211]
437,Roxanne Modafferi,Dan Ige,Welterweight,5,0,[0.40806921 0.59193079]
438,Roxanne Modafferi,Kamaru Usman,Welterweight,5,0,[0.33615225 0.66384775]
439,Roxanne Modafferi,Sarah Moras,Welterweight,5,0,[0.48774933 0.51225067]
440,Roxanne Modafferi,Leonardo Santos,Welterweight,5,0,[0.56235389 0.43764611]
441,Roxanne Modafferi,Thiago Santos,Welterweight,5,0,[0.5933481 0.4066519]
442,Roxanne Modafferi,Andrew Sanchez,Welterweight,5,0,[0.46929504 0.53070496]
443,Roxanne Modafferi,Curtis Blaydes,Welterweight,5,0,[0.43141954 0.56858046]
444,Roxanne Modafferi,Angela Hill,Welterweight,5,0,[0.45084077 0.54915923]
445,Roxanne Modafferi,Kai Kara-France,Welterweight,5,0,[0.41440237 0.58559763]
446,Roxanne Modafferi,Nik Lentz,Welterweight,5,0,[0.58282141 0.41717859]
447,Roxanne Modafferi,Conor McGregor,Welterweight,5,0,[0.46949904 0.53050096]
448,Roxanne Modafferi,Alexander Volkov,Welterweight,5,0,[0.50071208 0.49928792]
449,Roxanne Modafferi,Trevin Giles,Welterweight,5,0,[0.43898874 0.56101126]
450,Roxanne Modafferi,Nikita Krylov,Welterweight,5,0,[0.47490559 0.52509441]
451,Roxanne Modafferi,Davey Grant,Welterweight,5,0,[0.49853268 0.50146732]
452,Roxanne Modafferi,Dominick Cruz,Welterweight,5,0,[0.49936444 0.50063556]
453,Roxanne Modafferi,Gilbert Burns,Welterweight,5,0,[0.45431633 0.54568367]
454,Roxanne Modafferi,Brad Tavares,Welterweight,5,0,[0.54113743 0.45886257]
455,Roxanne Modafferi,Ketlen Vieira,Welterweight,5,0,[0.48998398 0.51001602]
456,Roxanne Modafferi,Amanda Nunes,Welterweight,5,0,[0.36614618 0.63385382]
457,Roxanne Modafferi,Derrick Lewis,Welterweight,5,0,[0.47449749 0.52550251]
458,Roxanne Modafferi,Kelvin Gastelum,Welterweight,5,0,[0.4575427 0.5424573]
459,Roxanne Modafferi,Aleksei Oleinik,Welterweight,5,0,[0.54874291 0.45125709]
460,Roxanne Modafferi,Islam Makhachev,Welterweight,5,0,[0.34833801 0.65166199]
461,Roxanne Modafferi,Joseph Benavidez,Welterweight,5,0,[0.55900714 0.44099286]
462,Roxanne Modafferi,Diego Ferreira,Welterweight,5,0,[0.44301369 0.55698631]
463,Roxanne Modafferi,Charles Rosa,Welterweight,5,0,[0.55354561 0.44645439]
464,Roxanne Modafferi,Jake Matthews,Welterweight,5,0,[0.42332 0.57668]
465,Roxanne Modafferi,Khalil Rountree Jr.,Welterweight,5,0,[0.48043224 0.51956776]
466,Roxanne Modafferi,Misha Cirkunov,Welterweight,5,0,[0.58571064 0.41428936]
467,Roxanne Modafferi,Aljamain Sterling,Welterweight,5,0,[0.40743771 0.59256229]
468,Roxanne Modafferi,Eddie Wineland,Welterweight,5,0,[0.6921963 0.3078037]
469,Roxanne Modafferi,Belal Muhammad,Welterweight,5,0,[0.38758098 0.61241902]
470,Roxanne Modafferi,Julianna Pena,Welterweight,5,0,[0.39169822 0.60830178]
471,Roxanne Modafferi,Tom Breese,Welterweight,5,0,[0.42565749 0.57434251]
472,Roxanne Modafferi,Jairzinho Rozenstruik,Welterweight,5,0,[0.36678818 0.63321182]
473,Roxanne Modafferi,Neil Magny,Welterweight,5,0,[0.49302299 0.50697701]
474,Roxanne Modafferi,Jimmie Rivera,Welterweight,5,0,[0.42970013 0.57029987]
475,Roxanne Modafferi,Marion Reneau,Welterweight,5,0,[0.54921951 0.45078049]
476,Roxanne Modafferi,Warlley Alves,Welterweight,5,0,[0.40263564 0.59736436]
477,Roxanne Modafferi,Max Holloway,Welterweight,5,0,[0.42096475 0.57903525]
478,Roxanne Modafferi,Jessica Eye,Welterweight,5,0,[0.53742141 0.46257859]
479,Roxanne Modafferi,Dustin Poirier,Welterweight,5,0,[0.43805138 0.56194862]
480,Roxanne Modafferi,Kevin Holland,Welterweight,5,0,[0.39088062 0.60911938]
481,Roxanne Modafferi,Michael Johnson,Welterweight,5,0,[0.6007362 0.3992638]
482,Roxanne Modafferi,Israel Adesanya,Welterweight,5,0,[0.39593611 0.60406389]
483,Roxanne Modafferi,Alessio Di Chirico,Welterweight,5,0,[0.50408237 0.49591763]
484,Roxanne Modafferi,Carlos Condit,Welterweight,5,0,[0.49131309 0.50868691]
485,Roxanne Modafferi,Aleksandar Rakic,Welterweight,5,0,[0.44947877 0.55052123]
486,Roxanne Modafferi,Omari Akhmedov,Welterweight,5,0,[0.48814009 0.51185991]
487,Roxanne Modafferi,JJ Aldrich,Welterweight,5,0,[0.44179098 0.55820902]
488,Roxanne Modafferi,Pedro Munhoz,Welterweight,5,0,[0.37907852 0.62092148]
489,Roxanne Modafferi,Michael Chiesa,Welterweight,5,0,[0.32071458 0.67928542]
490,Roxanne Modafferi,Ashley Yoder,Welterweight,5,0,[0.51123569 0.48876431]
491,Roxanne Modafferi,Jan Blachowicz,Welterweight,5,0,[0.46511541 0.53488459]
492,Roxanne Modafferi,Max Griffin,Welterweight,5,0,[0.52710692 0.47289308]
493,Roxanne Modafferi,Frankie Edgar,Welterweight,5,0,[0.5447186 0.4552814]
494,Roxanne Modafferi,Drew Dober,Welterweight,5,0,[0.4255399 0.5744601]
495,Roxanne Modafferi,Calvin Kattar,Welterweight,5,0,[0.42602741 0.57397259]
496,Roxanne Modafferi,Alistair Overeem,Welterweight,5,0,[0.5895703 0.4104297]
497,Roxanne Modafferi,Derek Brunson,Welterweight,5,0,[0.50641984 0.49358016]
498,Roxanne Modafferi,Li Jingliang,Welterweight,5,0,[0.5141717 0.4858283]
499,Roxanne Modafferi,Jared Gordon,Welterweight,5,0,[0.37862932 0.62137068]
500,Roxanne Modafferi,Beneil Dariush,Welterweight,5,0,[0.3733019 0.6266981]
501,Roxanne Modafferi,Cortney Casey,Welterweight,5,0,[0.54651402 0.45348598]
502,Roxanne Modafferi,Andre Ewell,Welterweight,5,0,[0.53193082 0.46806918]
503,Roxanne Modafferi,Jonathan Martinez,Welterweight,5,0,[0.50065244 0.49934756]
504,Roxanne Modafferi,Rani Yahya,Welterweight,5,0,[0.48421122 0.51578878]
505,Roxanne Modafferi,Alexa Grasso,Welterweight,5,0,[0.41590101 0.58409899]
506,Roxanne Modafferi,Cory Sandhagen,Welterweight,5,0,[0.43274931 0.56725069]
507,Roxanne Modafferi,Brian Kelleher,Welterweight,5,0,[0.57759581 0.42240419]
508,Roxanne Modafferi,Clay Guida,Welterweight,5,0,[0.56172475 0.43827525]
509,Roxanne Modafferi,Alexis Davis,Welterweight,5,0,[0.40919634 0.59080366]
510,Roxanne Modafferi,Andrei Arlovski,Welterweight,5,0,[0.6330035 0.3669965]
511,Roxanne Modafferi,Douglas Silva de Andrade,Welterweight,5,0,[0.50244437 0.49755563]
512,Roxanne Modafferi,Antonio Carlos Junior,Welterweight,5,0,[0.43551131 0.56448869]
513,Dhiego Lima,Ricky Simon,Welterweight,5,0,[0.24303734 0.75696266]
514,Dhiego Lima,Sara McMann,Welterweight,5,0,[0.39897702 0.60102298]
515,Dhiego Lima,Joanne Calderwood,Welterweight,5,0,[0.39380919 0.60619081]
516,Dhiego Lima,Alex Caceres,Welterweight,5,0,[0.41158382 0.58841618]
517,Dhiego Lima,Petr Yan,Welterweight,5,0,[0.38735354 0.61264646]
518,Dhiego Lima,Matt Brown,Welterweight,5,0,[0.48664381 0.51335619]
519,Dhiego Lima,Dan Ige,Welterweight,5,0,[0.34614486 0.65385514]
520,Dhiego Lima,Kamaru Usman,Welterweight,5,0,[0.26193483 0.73806517]
521,Dhiego Lima,Sarah Moras,Welterweight,5,0,[0.43390756 0.56609244]
522,Dhiego Lima,Leonardo Santos,Welterweight,5,0,[0.46958186 0.53041814]
523,Dhiego Lima,Thiago Santos,Welterweight,5,0,[0.45214251 0.54785749]
524,Dhiego Lima,Andrew Sanchez,Welterweight,5,0,[0.38736381 0.61263619]
525,Dhiego Lima,Curtis Blaydes,Welterweight,5,0,[0.4004816 0.5995184]
526,Dhiego Lima,Angela Hill,Welterweight,5,0,[0.37559845 0.62440155]
527,Dhiego Lima,Kai Kara-France,Welterweight,5,0,[0.40240071 0.59759929]
528,Dhiego Lima,Nik Lentz,Welterweight,5,0,[0.50263908 0.49736092]
529,Dhiego Lima,Conor McGregor,Welterweight,5,0,[0.34302131 0.65697869]
530,Dhiego Lima,Alexander Volkov,Welterweight,5,0,[0.47166785 0.52833215]
531,Dhiego Lima,Trevin Giles,Welterweight,5,0,[0.30782659 0.69217341]
532,Dhiego Lima,Nikita Krylov,Welterweight,5,0,[0.39912519 0.60087481]
533,Dhiego Lima,Davey Grant,Welterweight,5,0,[0.45642325 0.54357675]
534,Dhiego Lima,Dominick Cruz,Welterweight,5,0,[0.50977748 0.49022252]
535,Dhiego Lima,Gilbert Burns,Welterweight,5,0,[0.33272778 0.66727222]
536,Dhiego Lima,Brad Tavares,Welterweight,5,0,[0.46619713 0.53380287]
537,Dhiego Lima,Ketlen Vieira,Welterweight,5,0,[0.46890328 0.53109672]
538,Dhiego Lima,Amanda Nunes,Welterweight,5,0,[0.30965062 0.69034938]
539,Dhiego Lima,Derrick Lewis,Welterweight,5,0,[0.3718884 0.6281116]
540,Dhiego Lima,Kelvin Gastelum,Welterweight,5,0,[0.42763981 0.57236019]
541,Dhiego Lima,Aleksei Oleinik,Welterweight,5,0,[0.5002169 0.4997831]
542,Dhiego Lima,Islam Makhachev,Welterweight,5,0,[0.23894774 0.76105226]
543,Dhiego Lima,Joseph Benavidez,Welterweight,5,0,[0.45122668 0.54877332]
544,Dhiego Lima,Diego Ferreira,Welterweight,5,0,[0.4026797 0.5973203]
545,Dhiego Lima,Charles Rosa,Welterweight,5,0,[0.56149977 0.43850023]
546,Dhiego Lima,Jake Matthews,Welterweight,5,0,[0.32609713 0.67390287]
547,Dhiego Lima,Khalil Rountree Jr.,Welterweight,5,0,[0.443734 0.556266]
548,Dhiego Lima,Misha Cirkunov,Welterweight,5,0,[0.51637078 0.48362922]
549,Dhiego Lima,Aljamain Sterling,Welterweight,5,0,[0.38013463 0.61986537]
550,Dhiego Lima,Eddie Wineland,Welterweight,5,0,[0.61542031 0.38457969]
551,Dhiego Lima,Belal Muhammad,Welterweight,5,0,[0.24988514 0.75011486]
552,Dhiego Lima,Julianna Pena,Welterweight,5,0,[0.28587873 0.71412127]
553,Dhiego Lima,Tom Breese,Welterweight,5,0,[0.29543461 0.70456539]
554,Dhiego Lima,Jairzinho Rozenstruik,Welterweight,5,0,[0.40407909 0.59592091]
555,Dhiego Lima,Neil Magny,Welterweight,5,0,[0.42368111 0.57631889]
556,Dhiego Lima,Jimmie Rivera,Welterweight,5,0,[0.40719451 0.59280549]
557,Dhiego Lima,Marion Reneau,Welterweight,5,0,[0.49947149 0.50052851]
558,Dhiego Lima,Warlley Alves,Welterweight,5,0,[0.31796608 0.68203392]
559,Dhiego Lima,Max Holloway,Welterweight,5,0,[0.35197261 0.64802739]
560,Dhiego Lima,Jessica Eye,Welterweight,5,0,[0.57943039 0.42056961]
561,Dhiego Lima,Dustin Poirier,Welterweight,5,0,[0.28866772 0.71133228]
562,Dhiego Lima,Kevin Holland,Welterweight,5,0,[0.28657935 0.71342065]
563,Dhiego Lima,Michael Johnson,Welterweight,5,0,[0.55737926 0.44262074]
564,Dhiego Lima,Israel Adesanya,Welterweight,5,0,[0.33877456 0.66122544]
565,Dhiego Lima,Alessio Di Chirico,Welterweight,5,0,[0.53687401 0.46312599]
566,Dhiego Lima,Carlos Condit,Welterweight,5,0,[0.40929322 0.59070678]
567,Dhiego Lima,Aleksandar Rakic,Welterweight,5,0,[0.37899036 0.62100964]
568,Dhiego Lima,Omari Akhmedov,Welterweight,5,0,[0.42449171 0.57550829]
569,Dhiego Lima,JJ Aldrich,Welterweight,5,0,[0.41810249 0.58189751]
570,Dhiego Lima,Pedro Munhoz,Welterweight,5,0,[0.28994578 0.71005422]
571,Dhiego Lima,Michael Chiesa,Welterweight,5,0,[0.29394226 0.70605774]
572,Dhiego Lima,Ashley Yoder,Welterweight,5,0,[0.42176837 0.57823163]
573,Dhiego Lima,Jan Blachowicz,Welterweight,5,0,[0.37819544 0.62180456]
574,Dhiego Lima,Max Griffin,Welterweight,5,0,[0.51917867 0.48082133]
575,Dhiego Lima,Frankie Edgar,Welterweight,5,0,[0.47365883 0.52634117]
576,Dhiego Lima,Drew Dober,Welterweight,5,0,[0.36855423 0.63144577]
577,Dhiego Lima,Calvin Kattar,Welterweight,5,0,[0.35838648 0.64161352]
578,Dhiego Lima,Alistair Overeem,Welterweight,5,0,[0.48994445 0.51005555]
579,Dhiego Lima,Derek Brunson,Welterweight,5,0,[0.4530774 0.5469226]
580,Dhiego Lima,Li Jingliang,Welterweight,5,0,[0.41785841 0.58214159]
581,Dhiego Lima,Jared Gordon,Welterweight,5,0,[0.2854904 0.7145096]
582,Dhiego Lima,Beneil Dariush,Welterweight,5,0,[0.27690442 0.72309558]
583,Dhiego Lima,Cortney Casey,Welterweight,5,0,[0.5373436 0.4626564]
584,Dhiego Lima,Andre Ewell,Welterweight,5,0,[0.52632786 0.47367214]
585,Dhiego Lima,Jonathan Martinez,Welterweight,5,0,[0.39678615 0.60321385]
586,Dhiego Lima,Rani Yahya,Welterweight,5,0,[0.39640264 0.60359736]
587,Dhiego Lima,Alexa Grasso,Welterweight,5,0,[0.36123677 0.63876323]
588,Dhiego Lima,Cory Sandhagen,Welterweight,5,0,[0.37318956 0.62681044]
589,Dhiego Lima,Brian Kelleher,Welterweight,5,0,[0.49432925 0.50567075]
590,Dhiego Lima,Clay Guida,Welterweight,5,0,[0.44438736 0.55561264]
591,Dhiego Lima,Alexis Davis,Welterweight,5,0,[0.37151357 0.62848643]
592,Dhiego Lima,Andrei Arlovski,Welterweight,5,0,[0.70762108 0.29237892]
593,Dhiego Lima,Douglas Silva de Andrade,Welterweight,5,0,[0.47698699 0.52301301]
594,Dhiego Lima,Antonio Carlos Junior,Welterweight,5,0,[0.36821986 0.63178014]
595,Ricky Simon,Sara McMann,Welterweight,5,0,[0.46749491 0.53250509]
596,Ricky Simon,Joanne Calderwood,Welterweight,5,0,[0.59395252 0.40604748]
597,Ricky Simon,Alex Caceres,Welterweight,5,0,[0.55534276 0.44465724]
598,Ricky Simon,Petr Yan,Welterweight,5,0,[0.43995235 0.56004765]
599,Ricky Simon,Matt Brown,Welterweight,5,0,[0.6511996 0.3488004]
600,Ricky Simon,Dan Ige,Welterweight,5,0,[0.48612431 0.51387569]
601,Ricky Simon,Kamaru Usman,Welterweight,5,0,[0.3424476 0.6575524]
602,Ricky Simon,Sarah Moras,Welterweight,5,0,[0.49436734 0.50563266]
603,Ricky Simon,Leonardo Santos,Welterweight,5,0,[0.61045915 0.38954085]
